X=58.534 Y=-93.451 Z=-57.057,X=-0.929 Y=0.370 Z=0.000,X=0.281 Y=0.700,
X=58.534 Y=-93.451 Z=-77.057,X=-0.913 Y=0.402 Z=0.000,X=0.281 Y=0.750,
X=58.534 Y=-93.451 Z=-37.057,X=-0.929 Y=0.370 Z=0.000,X=0.281 Y=0.650,
X=59.689 Y=-91.290 Z=-57.057,X=-0.835 Y=0.543 Z=0.000,X=0.296 Y=0.700,
X=59.689 Y=-91.290 Z=-77.057,X=-0.819 Y=0.567 Z=0.000,X=0.296 Y=0.750,
X=59.689 Y=-91.290 Z=-37.057,X=-0.835 Y=0.543 Z=0.000,X=0.296 Y=0.650,
X=59.689 Y=-91.290 Z=-17.057,X=-0.835 Y=0.543 Z=0.000,X=0.296 Y=0.601,
X=61.244 Y=-89.396 Z=-17.057,X=-0.717 Y=0.701 Z=-0.008,X=0.312 Y=0.601,
X=61.244 Y=-89.396 Z=-37.057,X=-0.717 Y=0.701 Z=-0.008,X=0.312 Y=0.650,
X=61.244 Y=-89.396 Z=-57.057,X=-0.717 Y=0.701 Z=-0.008,X=0.312 Y=0.700,
X=61.244 Y=-89.396 Z=-77.057,X=-0.693 Y=0.724 Z=-0.008,X=0.312 Y=0.750,
X=63.138 Y=-87.841 Z=2.943,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.551,
X=65.299 Y=-86.686 Z=22.943,X=-0.425 Y=0.906 Z=-0.008,X=0.343 Y=0.502,
X=63.138 Y=-87.841 Z=-17.057,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.601,
X=65.299 Y=-86.686 Z=2.943,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.551,
X=67.644 Y=-85.975 Z=22.943,X=-0.236 Y=0.969 Z=-0.008,X=0.358 Y=0.502,
X=63.138 Y=-87.841 Z=-37.057,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.650,
X=65.299 Y=-86.686 Z=-17.057,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.601,
X=67.644 Y=-85.975 Z=2.943,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.551,
X=70.082 Y=-85.735 Z=22.943,X=-0.047 Y=1.000 Z=-0.016,X=0.374 Y=0.502,
X=63.138 Y=-87.841 Z=-57.057,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.700,
X=63.138 Y=-87.841 Z=-77.057,X=-0.535 Y=0.843 Z=-0.008,X=0.327 Y=0.750,
X=70.082 Y=-85.735 Z=2.943,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.551,
X=72.521 Y=-85.975 Z=22.943,X=0.157 Y=0.984 Z=-0.008,X=0.389 Y=0.502,
X=65.299 Y=-86.686 Z=-57.057,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.700,
X=65.299 Y=-86.686 Z=-77.057,X=-0.362 Y=0.929 Z=-0.008,X=0.343 Y=0.750,
X=65.299 Y=-86.686 Z=-37.057,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.650,
X=67.644 Y=-85.975 Z=-57.057,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.700,
X=67.644 Y=-85.975 Z=-77.057,X=-0.173 Y=0.984 Z=-0.008,X=0.358 Y=0.750,
X=67.644 Y=-85.975 Z=-37.057,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.650,
X=67.644 Y=-85.975 Z=-17.057,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.601,
X=70.082 Y=-85.735 Z=-17.057,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.601,
X=70.082 Y=-85.735 Z=-37.057,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.650,
X=70.082 Y=-85.735 Z=-57.057,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.700,
X=70.082 Y=-85.735 Z=-77.057,X=0.031 Y=1.000 Z=-0.016,X=0.374 Y=0.750,
X=72.521 Y=-85.975 Z=2.943,X=0.197 Y=0.984 Z=-0.016,X=0.389 Y=0.551,
X=74.866 Y=-86.686 Z=22.943,X=0.354 Y=0.937 Z=-0.016,X=0.405 Y=0.502,
X=72.521 Y=-85.975 Z=-17.057,X=0.197 Y=0.984 Z=-0.016,X=0.389 Y=0.601,
X=74.866 Y=-86.686 Z=2.943,X=0.378 Y=0.921 Z=-0.008,X=0.405 Y=0.551,
X=77.027 Y=-87.841 Z=22.943,X=0.528 Y=0.850 Z=-0.016,X=0.420 Y=0.502,
X=72.521 Y=-85.975 Z=-37.057,X=0.197 Y=0.984 Z=-0.016,X=0.389 Y=0.650,
X=74.866 Y=-86.686 Z=-17.057,X=0.378 Y=0.921 Z=-0.008,X=0.405 Y=0.601,
X=77.027 Y=-87.841 Z=2.943,X=0.559 Y=0.835 Z=-0.016,X=0.420 Y=0.551,
X=78.921 Y=-89.396 Z=22.943,X=0.685 Y=0.732 Z=-0.016,X=0.436 Y=0.502,
X=72.521 Y=-85.975 Z=-57.057,X=0.197 Y=0.984 Z=-0.016,X=0.389 Y=0.700,
X=72.521 Y=-85.975 Z=-77.057,X=0.228 Y=0.976 Z=-0.016,X=0.389 Y=0.750,
X=78.921 Y=-89.396 Z=2.943,X=0.709 Y=0.709 Z=-0.016,X=0.436 Y=0.551,
X=80.476 Y=-91.290 Z=22.943,X=0.811 Y=0.583 Z=-0.016,X=0.451 Y=0.502,
X=74.866 Y=-86.686 Z=-57.057,X=0.378 Y=0.921 Z=-0.008,X=0.405 Y=0.700,
X=74.866 Y=-86.686 Z=-77.057,X=0.417 Y=0.906 Z=-0.016,X=0.405 Y=0.750,
X=74.866 Y=-86.686 Z=-37.057,X=0.378 Y=0.921 Z=-0.008,X=0.405 Y=0.650,
X=77.027 Y=-87.841 Z=-57.057,X=0.559 Y=0.835 Z=-0.016,X=0.420 Y=0.700,
X=77.027 Y=-87.841 Z=-77.057,X=0.583 Y=0.811 Z=-0.016,X=0.420 Y=0.750,
X=77.027 Y=-87.841 Z=-37.057,X=0.559 Y=0.835 Z=-0.016,X=0.420 Y=0.650,
X=77.027 Y=-87.841 Z=-17.057,X=0.559 Y=0.835 Z=-0.016,X=0.420 Y=0.601,
X=78.921 Y=-89.396 Z=-17.057,X=0.709 Y=0.709 Z=-0.016,X=0.436 Y=0.601,
X=78.921 Y=-89.396 Z=-37.057,X=0.709 Y=0.709 Z=-0.016,X=0.436 Y=0.650,
X=78.921 Y=-89.396 Z=-57.057,X=0.709 Y=0.709 Z=-0.016,X=0.436 Y=0.700,
X=78.921 Y=-89.396 Z=-77.057,X=0.732 Y=0.685 Z=-0.016,X=0.436 Y=0.750,
X=80.476 Y=-91.290 Z=2.943,X=0.835 Y=0.559 Z=-0.016,X=0.451 Y=0.551,
X=81.631 Y=-93.451 Z=22.943,X=0.906 Y=0.417 Z=-0.016,X=0.467 Y=0.502,
X=80.476 Y=-91.290 Z=-17.057,X=0.835 Y=0.559 Z=-0.016,X=0.451 Y=0.601,
X=81.631 Y=-93.451 Z=2.943,X=0.921 Y=0.378 Z=-0.008,X=0.467 Y=0.551,
X=82.342 Y=-95.796 Z=22.943,X=0.976 Y=0.228 Z=-0.016,X=0.482 Y=0.502,
X=80.476 Y=-91.290 Z=-37.057,X=0.835 Y=0.559 Z=-0.016,X=0.451 Y=0.650,
X=81.631 Y=-93.451 Z=-17.057,X=0.921 Y=0.378 Z=-0.008,X=0.467 Y=0.601,
X=82.342 Y=-95.796 Z=2.943,X=0.984 Y=0.197 Z=-0.016,X=0.482 Y=0.551,
X=82.582 Y=-98.235 Z=22.943,X=1.000 Y=0.031 Z=-0.016,X=0.498 Y=0.502,
X=82.582 Y=-98.235 Z=2.943,X=1.000 Y=-0.008 Z=-0.008,X=0.498 Y=0.551,
X=82.342 Y=-95.796 Z=-17.057,X=0.984 Y=0.197 Z=-0.016,X=0.482 Y=0.601,
X=82.582 Y=-98.235 Z=-17.057,X=1.000 Y=-0.008 Z=-0.008,X=0.498 Y=0.601,
X=81.631 Y=-93.451 Z=-37.057,X=0.921 Y=0.378 Z=-0.008,X=0.467 Y=0.650,
X=82.342 Y=-95.796 Z=-37.057,X=0.984 Y=0.197 Z=-0.016,X=0.482 Y=0.650,
X=82.582 Y=-98.235 Z=-37.057,X=1.000 Y=-0.008 Z=-0.008,X=0.498 Y=0.650,
X=80.476 Y=-91.290 Z=-57.057,X=0.835 Y=0.559 Z=-0.016,X=0.451 Y=0.700,
X=80.476 Y=-91.290 Z=-77.057,X=0.850 Y=0.528 Z=-0.016,X=0.451 Y=0.750,
X=81.631 Y=-93.451 Z=-57.057,X=0.921 Y=0.378 Z=-0.008,X=0.467 Y=0.700,
X=81.631 Y=-93.451 Z=-77.057,X=0.937 Y=0.354 Z=-0.016,X=0.467 Y=0.750,
X=82.342 Y=-95.796 Z=-57.057,X=0.984 Y=0.197 Z=-0.016,X=0.482 Y=0.700,
X=82.342 Y=-95.796 Z=-77.057,X=0.984 Y=0.157 Z=-0.008,X=0.482 Y=0.750,
X=82.582 Y=-98.235 Z=-57.057,X=1.000 Y=-0.008 Z=-0.008,X=0.498 Y=0.700,
X=82.582 Y=-98.235 Z=-77.057,X=1.000 Y=-0.047 Z=-0.016,X=0.498 Y=0.750,
X=115.299 Y=-19.733 Z=100.589,X=1.000 Y=-0.008 Z=-0.008,X=0.502 Y=0.052,
X=112.897 Y=-44.119 Z=110.589,X=0.984 Y=-0.173 Z=-0.008,X=0.517 Y=0.002,
X=115.299 Y=-19.733 Z=110.589,X=1.000 Y=0.031 Z=-0.016,X=0.502 Y=0.002,
X=112.897 Y=-44.119 Z=100.589,X=0.976 Y=-0.205 Z=-0.008,X=0.517 Y=0.052,
X=115.299 Y=-19.733 Z=90.589,X=1.000 Y=-0.008 Z=-0.008,X=0.502 Y=0.101,
X=105.784 Y=-67.569 Z=110.589,X=0.929 Y=-0.362 Z=-0.008,X=0.533 Y=0.002,
X=112.897 Y=-44.119 Z=90.589,X=0.976 Y=-0.205 Z=-0.008,X=0.517 Y=0.101,
X=115.299 Y=-19.733 Z=80.589,X=1.000 Y=-0.008 Z=-0.008,X=0.502 Y=0.151,
X=105.784 Y=-67.569 Z=100.589,X=0.921 Y=-0.394 Z=-0.008,X=0.533 Y=0.052,
X=94.232 Y=-89.179 Z=110.589,X=0.843 Y=-0.535 Z=-0.008,X=0.548 Y=0.002,
X=112.897 Y=-44.119 Z=80.589,X=0.976 Y=-0.205 Z=-0.008,X=0.517 Y=0.151,
X=115.299 Y=-19.733 Z=70.589,X=1.000 Y=-0.008 Z=-0.008,X=0.502 Y=0.200,
X=105.784 Y=-67.569 Z=90.589,X=0.921 Y=-0.394 Z=-0.008,X=0.533 Y=0.101,
X=94.232 Y=-89.179 Z=100.589,X=0.827 Y=-0.567 Z=-0.008,X=0.548 Y=0.052,
X=78.687 Y=-108.122 Z=110.589,X=0.724 Y=-0.693 Z=-0.008,X=0.564 Y=0.002,
X=112.897 Y=-44.119 Z=70.589,X=0.976 Y=-0.205 Z=-0.008,X=0.517 Y=0.200,
X=115.299 Y=-19.733 Z=60.589,X=1.000 Y=-0.047 Z=-0.016,X=0.502 Y=0.250,
X=112.897 Y=-44.119 Z=60.589,X=0.969 Y=-0.236 Z=-0.008,X=0.517 Y=0.250,
X=78.687 Y=-108.122 Z=100.589,X=0.701 Y=-0.717 Z=-0.008,X=0.564 Y=0.052,
X=59.745 Y=-123.667 Z=110.589,X=0.567 Y=-0.819 Z=0.000,X=0.579 Y=0.002,
X=105.784 Y=-67.569 Z=70.589,X=0.921 Y=-0.394 Z=-0.008,X=0.533 Y=0.200,
X=105.784 Y=-67.569 Z=60.589,X=0.906 Y=-0.425 Z=-0.008,X=0.533 Y=0.250,
X=105.784 Y=-67.569 Z=80.589,X=0.921 Y=-0.394 Z=-0.008,X=0.533 Y=0.151,
X=94.232 Y=-89.179 Z=70.589,X=0.827 Y=-0.567 Z=-0.008,X=0.548 Y=0.200,
X=94.232 Y=-89.179 Z=60.589,X=0.811 Y=-0.591 Z=-0.008,X=0.548 Y=0.250,
X=94.232 Y=-89.179 Z=80.589,X=0.827 Y=-0.567 Z=-0.008,X=0.548 Y=0.151,
X=94.232 Y=-89.179 Z=90.589,X=0.827 Y=-0.567 Z=-0.008,X=0.548 Y=0.101,
X=78.687 Y=-108.122 Z=90.589,X=0.701 Y=-0.717 Z=-0.008,X=0.564 Y=0.101,
X=78.687 Y=-108.122 Z=80.589,X=0.701 Y=-0.717 Z=-0.008,X=0.564 Y=0.151,
X=78.687 Y=-108.122 Z=70.589,X=0.701 Y=-0.717 Z=-0.008,X=0.564 Y=0.200,
X=78.687 Y=-108.122 Z=60.589,X=0.677 Y=-0.740 Z=-0.008,X=0.564 Y=0.250,
X=59.745 Y=-123.667 Z=100.589,X=0.543 Y=-0.835 Z=0.000,X=0.579 Y=0.052,
X=38.134 Y=-135.218 Z=110.589,X=0.402 Y=-0.913 Z=0.000,X=0.595 Y=0.002,
X=59.745 Y=-123.667 Z=90.589,X=0.543 Y=-0.835 Z=0.000,X=0.579 Y=0.101,
X=38.134 Y=-135.218 Z=100.589,X=0.370 Y=-0.929 Z=0.000,X=0.595 Y=0.052,
X=14.685 Y=-142.331 Z=110.589,X=0.213 Y=-0.976 Z=0.000,X=0.610 Y=0.002,
X=59.745 Y=-123.667 Z=80.589,X=0.543 Y=-0.835 Z=0.000,X=0.579 Y=0.151,
X=38.134 Y=-135.218 Z=90.589,X=0.370 Y=-0.929 Z=0.000,X=0.595 Y=0.101,
X=14.685 Y=-142.331 Z=100.589,X=0.181 Y=-0.984 Z=0.000,X=0.610 Y=0.052,
X=-9.701 Y=-144.733 Z=110.589,X=0.016 Y=-1.000 Z=0.000,X=0.625 Y=0.002,
X=59.745 Y=-123.667 Z=70.589,X=0.543 Y=-0.835 Z=0.000,X=0.579 Y=0.200,
X=59.745 Y=-123.667 Z=60.589,X=0.520 Y=-0.858 Z=-0.008,X=0.579 Y=0.250,
X=-9.701 Y=-144.733 Z=100.589,X=0.000 Y=-1.000 Z=0.000,X=0.625 Y=0.052,
X=-34.088 Y=-142.331 Z=110.589,X=-0.165 Y=-0.984 Z=0.000,X=0.641 Y=0.002,
X=38.134 Y=-135.218 Z=70.589,X=0.370 Y=-0.929 Z=0.000,X=0.595 Y=0.200,
X=38.134 Y=-135.218 Z=60.589,X=0.339 Y=-0.937 Z=0.000,X=0.595 Y=0.250,
X=38.134 Y=-135.218 Z=80.589,X=0.370 Y=-0.929 Z=0.000,X=0.595 Y=0.151,
X=14.685 Y=-142.331 Z=70.589,X=0.181 Y=-0.984 Z=0.000,X=0.610 Y=0.200,
X=14.685 Y=-142.331 Z=60.589,X=0.150 Y=-0.992 Z=0.000,X=0.610 Y=0.250,
X=14.685 Y=-142.331 Z=80.589,X=0.181 Y=-0.984 Z=0.000,X=0.610 Y=0.151,
X=14.685 Y=-142.331 Z=90.589,X=0.181 Y=-0.984 Z=0.000,X=0.610 Y=0.101,
X=-9.701 Y=-144.733 Z=90.589,X=0.000 Y=-1.000 Z=0.000,X=0.625 Y=0.101,
X=-9.701 Y=-144.733 Z=80.589,X=0.000 Y=-1.000 Z=0.000,X=0.625 Y=0.151,
X=-9.701 Y=-144.733 Z=70.589,X=0.000 Y=-1.000 Z=0.000,X=0.625 Y=0.200,
X=-9.701 Y=-144.733 Z=60.589,X=-0.031 Y=-1.000 Z=0.000,X=0.625 Y=0.250,
X=-34.088 Y=-142.331 Z=100.589,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.052,
X=-57.537 Y=-135.218 Z=110.589,X=-0.354 Y=-0.937 Z=0.000,X=0.657 Y=0.002,
X=-34.088 Y=-142.331 Z=90.589,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.101,
X=-57.537 Y=-135.218 Z=100.589,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.052,
X=-79.148 Y=-123.667 Z=110.589,X=-0.528 Y=-0.850 Z=0.000,X=0.672 Y=0.002,
X=-34.088 Y=-142.331 Z=80.589,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.151,
X=-57.537 Y=-135.218 Z=90.589,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.101,
X=-79.148 Y=-123.667 Z=100.589,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.052,
X=-98.090 Y=-108.122 Z=110.589,X=-0.685 Y=-0.732 Z=0.000,X=0.688 Y=0.002,
X=-34.088 Y=-142.331 Z=70.589,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.200,
X=-34.088 Y=-142.331 Z=60.589,X=-0.228 Y=-0.976 Z=0.000,X=0.641 Y=0.250,
X=-98.090 Y=-108.122 Z=100.589,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.052,
X=-113.635 Y=-89.179 Z=110.589,X=-0.811 Y=-0.583 Z=0.000,X=0.703 Y=0.002,
X=-57.537 Y=-135.218 Z=70.589,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.200,
X=-57.537 Y=-135.218 Z=60.589,X=-0.417 Y=-0.906 Z=0.000,X=0.657 Y=0.250,
X=-57.537 Y=-135.218 Z=80.589,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.151,
X=-79.148 Y=-123.667 Z=70.589,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.200,
X=-79.148 Y=-123.667 Z=60.589,X=-0.583 Y=-0.811 Z=0.000,X=0.672 Y=0.250,
X=-79.148 Y=-123.667 Z=80.589,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.151,
X=-79.148 Y=-123.667 Z=90.589,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.101,
X=-98.090 Y=-108.122 Z=90.589,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.101,
X=-98.090 Y=-108.122 Z=80.589,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.151,
X=-98.090 Y=-108.122 Z=70.589,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.200,
X=-98.090 Y=-108.122 Z=60.589,X=-0.732 Y=-0.685 Z=0.000,X=0.688 Y=0.250,
X=-113.635 Y=-89.179 Z=100.589,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.052,
X=-125.186 Y=-67.569 Z=110.589,X=-0.906 Y=-0.417 Z=0.000,X=0.719 Y=0.002,
X=-113.635 Y=-89.179 Z=90.589,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.101,
X=-125.186 Y=-67.569 Z=100.589,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.052,
X=-132.299 Y=-44.119 Z=110.589,X=-0.976 Y=-0.228 Z=0.000,X=0.734 Y=0.002,
X=-113.635 Y=-89.179 Z=80.589,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.151,
X=-125.186 Y=-67.569 Z=90.589,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.101,
X=-132.299 Y=-44.119 Z=100.589,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.052,
X=-134.701 Y=-19.733 Z=110.589,X=-1.000 Y=-0.031 Z=0.000,X=0.750 Y=0.002,
X=-113.635 Y=-89.179 Z=70.589,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.200,
X=-113.635 Y=-89.179 Z=60.589,X=-0.850 Y=-0.528 Z=0.000,X=0.703 Y=0.250,
X=-134.701 Y=-19.733 Z=100.589,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.052,
X=-132.299 Y=4.653 Z=110.589,X=-0.992 Y=0.150 Z=0.000,X=0.765 Y=0.002,
X=-125.186 Y=-67.569 Z=70.589,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.200,
X=-125.186 Y=-67.569 Z=60.589,X=-0.937 Y=-0.354 Z=0.000,X=0.719 Y=0.250,
X=-125.186 Y=-67.569 Z=80.589,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.151,
X=-132.299 Y=-44.119 Z=70.589,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.200,
X=-132.299 Y=-44.119 Z=60.589,X=-0.984 Y=-0.165 Z=0.000,X=0.734 Y=0.250,
X=-132.299 Y=-44.119 Z=80.589,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.151,
X=-132.299 Y=-44.119 Z=90.589,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.101,
X=-134.701 Y=-19.733 Z=90.589,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.101,
X=-134.701 Y=-19.733 Z=80.589,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.151,
X=-134.701 Y=-19.733 Z=70.589,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.200,
X=-134.701 Y=-19.733 Z=60.589,X=-1.000 Y=0.016 Z=0.000,X=0.750 Y=0.250,
X=-132.299 Y=4.653 Z=100.589,X=-0.984 Y=0.181 Z=0.000,X=0.765 Y=0.052,
X=-125.186 Y=28.102 Z=110.589,X=-0.937 Y=0.339 Z=0.000,X=0.781 Y=0.002,
X=-132.299 Y=4.653 Z=90.589,X=-0.984 Y=0.181 Z=0.000,X=0.765 Y=0.101,
X=-125.186 Y=28.102 Z=100.589,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.052,
X=-113.635 Y=49.713 Z=110.589,X=-0.858 Y=0.520 Z=-0.008,X=0.796 Y=0.002,
X=-132.299 Y=4.653 Z=80.589,X=-0.984 Y=0.181 Z=0.000,X=0.765 Y=0.151,
X=-125.186 Y=28.102 Z=90.589,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.101,
X=-113.635 Y=49.713 Z=100.589,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.052,
X=-98.090 Y=68.655 Z=110.589,X=-0.740 Y=0.677 Z=-0.008,X=0.812 Y=0.002,
X=-132.299 Y=4.653 Z=70.589,X=-0.984 Y=0.181 Z=0.000,X=0.765 Y=0.200,
X=-132.299 Y=4.653 Z=60.589,X=-0.976 Y=0.213 Z=0.000,X=0.765 Y=0.250,
X=-98.090 Y=68.655 Z=100.589,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.052,
X=-79.147 Y=84.201 Z=110.589,X=-0.591 Y=0.811 Z=-0.008,X=0.827 Y=0.002,
X=-125.186 Y=28.102 Z=70.589,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.200,
X=-125.186 Y=28.102 Z=60.589,X=-0.913 Y=0.402 Z=0.000,X=0.781 Y=0.250,
X=-125.186 Y=28.102 Z=80.589,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.151,
X=-113.635 Y=49.713 Z=70.589,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.200,
X=-113.635 Y=49.713 Z=60.589,X=-0.819 Y=0.567 Z=0.000,X=0.796 Y=0.250,
X=-113.635 Y=49.713 Z=80.589,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.151,
X=-113.635 Y=49.713 Z=90.589,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.101,
X=-98.090 Y=68.655 Z=90.589,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.101,
X=-98.090 Y=68.655 Z=80.589,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.151,
X=-98.090 Y=68.655 Z=70.589,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.200,
X=-98.090 Y=68.655 Z=60.589,X=-0.693 Y=0.724 Z=-0.008,X=0.812 Y=0.250,
X=-79.147 Y=84.201 Z=100.589,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.052,
X=-57.537 Y=95.752 Z=110.589,X=-0.425 Y=0.906 Z=-0.008,X=0.843 Y=0.002,
X=-79.147 Y=84.201 Z=90.589,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.101,
X=-57.537 Y=95.752 Z=100.589,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.052,
X=-34.087 Y=102.865 Z=110.589,X=-0.236 Y=0.969 Z=-0.008,X=0.858 Y=0.002,
X=-79.147 Y=84.201 Z=80.589,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.151,
X=-57.537 Y=95.752 Z=90.589,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.101,
X=-34.087 Y=102.865 Z=100.589,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.052,
X=-9.701 Y=105.267 Z=110.589,X=-0.047 Y=1.000 Z=-0.016,X=0.874 Y=0.002,
X=-79.147 Y=84.201 Z=70.589,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.200,
X=-79.147 Y=84.201 Z=60.589,X=-0.535 Y=0.843 Z=-0.008,X=0.827 Y=0.250,
X=-9.701 Y=105.267 Z=100.589,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.052,
X=14.685 Y=102.865 Z=110.589,X=0.157 Y=0.984 Z=-0.008,X=0.889 Y=0.002,
X=-57.537 Y=95.752 Z=70.589,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.200,
X=-57.537 Y=95.752 Z=60.589,X=-0.362 Y=0.929 Z=-0.008,X=0.843 Y=0.250,
X=-57.537 Y=95.752 Z=80.589,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.151,
X=-34.087 Y=102.865 Z=70.589,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.200,
X=-34.087 Y=102.865 Z=60.589,X=-0.173 Y=0.984 Z=-0.008,X=0.858 Y=0.250,
X=-34.087 Y=102.865 Z=80.589,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.151,
X=-34.087 Y=102.865 Z=90.589,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.101,
X=-9.701 Y=105.267 Z=90.589,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.101,
X=-9.701 Y=105.267 Z=80.589,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.151,
X=-9.701 Y=105.267 Z=70.589,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.200,
X=-9.701 Y=105.267 Z=60.589,X=0.031 Y=1.000 Z=-0.016,X=0.874 Y=0.250,
X=14.685 Y=102.865 Z=100.589,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.052,
X=38.134 Y=95.752 Z=110.589,X=0.354 Y=0.937 Z=-0.016,X=0.905 Y=0.002,
X=14.685 Y=102.865 Z=90.589,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.101,
X=38.134 Y=95.752 Z=100.589,X=0.378 Y=0.921 Z=-0.008,X=0.905 Y=0.052,
X=59.745 Y=84.200 Z=110.589,X=0.528 Y=0.850 Z=-0.016,X=0.920 Y=0.002,
X=14.685 Y=102.865 Z=80.589,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.151,
X=38.134 Y=95.752 Z=90.589,X=0.378 Y=0.921 Z=-0.008,X=0.905 Y=0.101,
X=59.745 Y=84.200 Z=100.589,X=0.559 Y=0.835 Z=-0.016,X=0.920 Y=0.052,
X=78.687 Y=68.655 Z=110.589,X=0.685 Y=0.732 Z=-0.016,X=0.936 Y=0.002,
X=14.685 Y=102.865 Z=70.589,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.200,
X=14.685 Y=102.865 Z=60.589,X=0.228 Y=0.976 Z=-0.016,X=0.889 Y=0.250,
X=78.687 Y=68.655 Z=100.589,X=0.709 Y=0.709 Z=-0.016,X=0.936 Y=0.052,
